diameter_um,D_mode,diffusion_model,activator_activity,temperature_C,t_partition_min,t_diffusion_min,t_activation_min,t_polymerization_min,t_post_trigger_particle_min,t_trigger_arrival_min,t_trigger_arrival_tag,t_total_after_initial_pumping_min,in_challenge_window_from_pumping,in_window_from_contact,t_arr_min_allowable_min,t_arr_max_allowable_min,envelope_feasible,status,pathway,uncertainty,dispersion_5min_entire_band_in_window,dispersion_10min_entire_band_in_window,dispersion_15min_entire_band_in_window
70.0,lee_ambient,lee_ambient,1.0,150.0,2.0,0.10395059582832274,10.0,15.0,27.103950595828323,0.0,ASSUMED_FOR_DEPLOYMENT_SCENARIO,27.103950595828323,True,True,0.0,47.89604940417168,True,UNKNOWN,PLAUSIBLE_CANDIDATE,Lee D is ambient; partition/activation/poly are analogue/ASSUMED; trigger arrival is operational ASSUMED_FOR_DEPLOYMENT_SCENARIO; front dispersion ASSUMED_FOR_SENSITIVITY ±5/10/15 min.,False,False,False
600.0,lee_ambient,lee_ambient,1.0,150.0,2.0,7.637186632284936,10.0,15.0,34.63718663228494,15.0,ASSUMED_FOR_DEPLOYMENT_SCENARIO,49.63718663228494,True,True,0.0,40.36281336771506,True,UNKNOWN,PLAUSIBLE_CANDIDATE,Lee D is ambient; partition/activation/poly are analogue/ASSUMED; trigger arrival is operational ASSUMED_FOR_DEPLOYMENT_SCENARIO; front dispersion ASSUMED_FOR_SENSITIVITY ±5/10/15 min.,True,True,True
600.0,lee_ambient,lee_ambient,1.0,150.0,2.0,7.637186632284936,10.0,15.0,34.63718663228494,20.0,ASSUMED_FOR_DEPLOYMENT_SCENARIO,54.63718663228494,True,True,0.0,40.36281336771506,True,UNKNOWN,PLAUSIBLE_CANDIDATE,Lee D is ambient; partition/activation/poly are analogue/ASSUMED; trigger arrival is operational ASSUMED_FOR_DEPLOYMENT_SCENARIO; front dispersion ASSUMED_FOR_SENSITIVITY ±5/10/15 min.,True,True,True
600.0,lee_ambient,lee_ambient,1.0,150.0,2.0,7.637186632284936,10.0,15.0,34.63718663228494,25.0,ASSUMED_FOR_DEPLOYMENT_SCENARIO,59.63718663228494,True,True,0.0,40.36281336771506,True,UNKNOWN,PLAUSIBLE_CANDIDATE,Lee D is ambient; partition/activation/poly are analogue/ASSUMED; trigger arrival is operational ASSUMED_FOR_DEPLOYMENT_SCENARIO; front dispersion ASSUMED_FOR_SENSITIVITY ±5/10/15 min.,True,True,True
600.0,lee_ambient,lee_ambient,1.0,150.0,2.0,7.637186632284936,10.0,15.0,34.63718663228494,30.0,ASSUMED_FOR_DEPLOYMENT_SCENARIO,64.63718663228494,True,True,0.0,40.36281336771506,True,UNKNOWN,PLAUSIBLE_CANDIDATE,Lee D is ambient; partition/activation/poly are analogue/ASSUMED; trigger arrival is operational ASSUMED_FOR_DEPLOYMENT_SCENARIO; front dispersion ASSUMED_FOR_SENSITIVITY ±5/10/15 min.,True,True,False
600.0,lee_ambient,lee_ambient,1.0,150.0,2.0,7.637186632284936,10.0,15.0,34.63718663228494,35.0,ASSUMED_FOR_DEPLOYMENT_SCENARIO,69.63718663228494,True,True,0.0,40.36281336771506,True,UNKNOWN,PLAUSIBLE_CANDIDATE,Lee D is ambient; partition/activation/poly are analogue/ASSUMED; trigger arrival is operational ASSUMED_FOR_DEPLOYMENT_SCENARIO; front dispersion ASSUMED_FOR_SENSITIVITY ±5/10/15 min.,True,False,False
600.0,lee_ambient,lee_ambient,1.0,150.0,2.0,7.637186632284936,10.0,15.0,34.63718663228494,40.0,ASSUMED_FOR_DEPLOYMENT_SCENARIO,74.63718663228494,True,True,0.0,40.36281336771506,True,UNKNOWN,PLAUSIBLE_CANDIDATE,Lee D is ambient; partition/activation/poly are analogue/ASSUMED; trigger arrival is operational ASSUMED_FOR_DEPLOYMENT_SCENARIO; front dispersion ASSUMED_FOR_SENSITIVITY ±5/10/15 min.,False,False,False
600.0,lee_ambient,lee_ambient,1.0,150.0,2.0,7.637186632284936,10.0,15.0,34.63718663228494,45.0,ASSUMED_FOR_DEPLOYMENT_SCENARIO,79.63718663228494,False,True,0.0,40.36281336771506,True,UNKNOWN,OUTSIDE_WINDOW_OR_UNCONSTRAINED,Lee D is ambient; partition/activation/poly are analogue/ASSUMED; trigger arrival is operational ASSUMED_FOR_DEPLOYMENT_SCENARIO; front dispersion ASSUMED_FOR_SENSITIVITY ±5/10/15 min.,False,False,False
600.0,lee_ambient,lee_ambient,1.0,150.0,2.0,7.637186632284936,10.0,15.0,34.63718663228494,50.0,ASSUMED_FOR_DEPLOYMENT_SCENARIO,84.63718663228494,False,True,0.0,40.36281336771506,True,UNKNOWN,OUTSIDE_WINDOW_OR_UNCONSTRAINED,Lee D is ambient; partition/activation/poly are analogue/ASSUMED; trigger arrival is operational ASSUMED_FOR_DEPLOYMENT_SCENARIO; front dispersion ASSUMED_FOR_SENSITIVITY ±5/10/15 min.,False,False,False
600.0,lee_ambient,lee_ambient,1.0,150.0,2.0,7.637186632284936,10.0,15.0,34.63718663228494,55.0,ASSUMED_FOR_DEPLOYMENT_SCENARIO,89.63718663228494,False,True,0.0,40.36281336771506,True,UNKNOWN,OUTSIDE_WINDOW_OR_UNCONSTRAINED,Lee D is ambient; partition/activation/poly are analogue/ASSUMED; trigger arrival is operational ASSUMED_FOR_DEPLOYMENT_SCENARIO; front dispersion ASSUMED_FOR_SENSITIVITY ±5/10/15 min.,False,False,False
600.0,lee_ambient,lee_ambient,1.0,150.0,2.0,7.637186632284936,10.0,15.0,34.63718663228494,60.0,ASSUMED_FOR_DEPLOYMENT_SCENARIO,94.63718663228494,False,True,0.0,40.36281336771506,True,UNKNOWN,OUTSIDE_WINDOW_OR_UNCONSTRAINED,Lee D is ambient; partition/activation/poly are analogue/ASSUMED; trigger arrival is operational ASSUMED_FOR_DEPLOYMENT_SCENARIO; front dispersion ASSUMED_FOR_SENSITIVITY ±5/10/15 min.,False,False,False
70.0,stokes_einstein,stokes_einstein,1.0,150.0,2.0,0.012259720908797407,10.0,15.0,27.012259720908794,0.0,ASSUMED_FOR_DEPLOYMENT_SCENARIO,27.012259720908794,True,True,0.0,47.987740279091206,True,UNKNOWN,PLAUSIBLE_WITH_EXTRAPOLATED_D,Lee D is ambient; partition/activation/poly are analogue/ASSUMED; trigger arrival is operational ASSUMED_FOR_DEPLOYMENT_SCENARIO; front dispersion ASSUMED_FOR_SENSITIVITY ±5/10/15 min.,False,False,False
70.0,stokes_einstein,stokes_einstein,1.0,150.0,2.0,0.012259720908797407,10.0,15.0,27.012259720908794,5.0,ASSUMED_FOR_DEPLOYMENT_SCENARIO,32.012259720908794,True,True,0.0,47.987740279091206,True,UNKNOWN,PLAUSIBLE_WITH_EXTRAPOLATED_D,Lee D is ambient; partition/activation/poly are analogue/ASSUMED; trigger arrival is operational ASSUMED_FOR_DEPLOYMENT_SCENARIO; front dispersion ASSUMED_FOR_SENSITIVITY ±5/10/15 min.,True,False,False
70.0,stokes_einstein,stokes_einstein,1.0,150.0,2.0,0.012259720908797407,10.0,15.0,27.012259720908794,10.0,ASSUMED_FOR_DEPLOYMENT_SCENARIO,37.012259720908794,True,True,0.0,47.987740279091206,True,UNKNOWN,PLAUSIBLE_WITH_EXTRAPOLATED_D,Lee D is ambient; partition/activation/poly are analogue/ASSUMED; trigger arrival is operational ASSUMED_FOR_DEPLOYMENT_SCENARIO; front dispersion ASSUMED_FOR_SENSITIVITY ±5/10/15 min.,True,True,False
70.0,stokes_einstein,stokes_einstein,1.0,150.0,2.0,0.012259720908797407,10.0,15.0,27.012259720908794,15.0,ASSUMED_FOR_DEPLOYMENT_SCENARIO,42.012259720908794,True,True,0.0,47.987740279091206,True,UNKNOWN,PLAUSIBLE_WITH_EXTRAPOLATED_D,Lee D is ambient; partition/activation/poly are analogue/ASSUMED; trigger arrival is operational ASSUMED_FOR_DEPLOYMENT_SCENARIO; front dispersion ASSUMED_FOR_SENSITIVITY ±5/10/15 min.,True,True,True
70.0,stokes_einstein,stokes_einstein,1.0,150.0,2.0,0.012259720908797407,10.0,15.0,27.012259720908794,20.0,ASSUMED_FOR_DEPLOYMENT_SCENARIO,47.012259720908794,True,True,0.0,47.987740279091206,True,UNKNOWN,PLAUSIBLE_WITH_EXTRAPOLATED_D,Lee D is ambient; partition/activation/poly are analogue/ASSUMED; trigger arrival is operational ASSUMED_FOR_DEPLOYMENT_SCENARIO; front dispersion ASSUMED_FOR_SENSITIVITY ±5/10/15 min.,True,True,True
70.0,stokes_einstein,stokes_einstein,1.0,150.0,2.0,0.012259720908797407,10.0,15.0,27.012259720908794,25.0,ASSUMED_FOR_DEPLOYMENT_SCENARIO,52.012259720908794,True,True,0.0,47.987740279091206,True,UNKNOWN,PLAUSIBLE_WITH_EXTRAPOLATED_D,Lee D is ambient; partition/activation/poly are analogue/ASSUMED; trigger arrival is operational ASSUMED_FOR_DEPLOYMENT_SCENARIO; front dispersion ASSUMED_FOR_SENSITIVITY ±5/10/15 min.,True,True,True
70.0,stokes_einstein,stokes_einstein,1.0,150.0,2.0,0.012259720908797407,10.0,15.0,27.012259720908794,30.0,ASSUMED_FOR_DEPLOYMENT_SCENARIO,57.012259720908794,True,True,0.0,47.987740279091206,True,UNKNOWN,PLAUSIBLE_WITH_EXTRAPOLATED_D,Lee D is ambient; partition/activation/poly are analogue/ASSUMED; trigger arrival is operational ASSUMED_FOR_DEPLOYMENT_SCENARIO; front dispersion ASSUMED_FOR_SENSITIVITY ±5/10/15 min.,True,True,True
70.0,stokes_einstein,stokes_einstein,1.0,150.0,2.0,0.012259720908797407,10.0,15.0,27.012259720908794,35.0,ASSUMED_FOR_DEPLOYMENT_SCENARIO,62.012259720908794,True,True,0.0,47.987740279091206,True,UNKNOWN,PLAUSIBLE_WITH_EXTRAPOLATED_D,Lee D is ambient; partition/activation/poly are analogue/ASSUMED; trigger arrival is operational ASSUMED_FOR_DEPLOYMENT_SCENARIO; front dispersion ASSUMED_FOR_SENSITIVITY ±5/10/15 min.,True,True,False
70.0,stokes_einstein,stokes_einstein,1.0,150.0,2.0,0.012259720908797407,10.0,15.0,27.012259720908794,40.0,ASSUMED_FOR_DEPLOYMENT_SCENARIO,67.0122597209088,True,True,0.0,47.987740279091206,True,UNKNOWN,PLAUSIBLE_WITH_EXTRAPOLATED_D,Lee D is ambient; partition/activation/poly are analogue/ASSUMED; trigger arrival is operational ASSUMED_FOR_DEPLOYMENT_SCENARIO; front dispersion ASSUMED_FOR_SENSITIVITY ±5/10/15 min.,True,False,False
70.0,stokes_einstein,stokes_einstein,1.0,150.0,2.0,0.012259720908797407,10.0,15.0,27.012259720908794,45.0,ASSUMED_FOR_DEPLOYMENT_SCENARIO,72.01225972090879,True,True,0.0,47.987740279091206,True,UNKNOWN,PLAUSIBLE_WITH_EXTRAPOLATED_D,Lee D is ambient; partition/activation/poly are analogue/ASSUMED; trigger arrival is operational ASSUMED_FOR_DEPLOYMENT_SCENARIO; front dispersion ASSUMED_FOR_SENSITIVITY ±5/10/15 min.,False,False,False
70.0,stokes_einstein,stokes_einstein,1.0,150.0,2.0,0.012259720908797407,10.0,15.0,27.012259720908794,50.0,ASSUMED_FOR_DEPLOYMENT_SCENARIO,77.01225972090879,False,True,0.0,47.987740279091206,True,UNKNOWN,OUTSIDE_WINDOW_OR_UNCONSTRAINED,Lee D is ambient; partition/activation/poly are analogue/ASSUMED; trigger arrival is operational ASSUMED_FOR_DEPLOYMENT_SCENARIO; front dispersion ASSUMED_FOR_SENSITIVITY ±5/10/15 min.,False,False,False
70.0,stokes_einstein,stokes_einstein,1.0,150.0,2.0,0.012259720908797407,10.0,15.0,27.012259720908794,55.0,ASSUMED_FOR_DEPLOYMENT_SCENARIO,82.01225972090879,False,True,0.0,47.987740279091206,True,UNKNOWN,OUTSIDE_WINDOW_OR_UNCONSTRAINED,Lee D is ambient; partition/activation/poly are analogue/ASSUMED; trigger arrival is operational ASSUMED_FOR_DEPLOYMENT_SCENARIO; front dispersion ASSUMED_FOR_SENSITIVITY ±5/10/15 min.,False,False,False
70.0,stokes_einstein,stokes_einstein,1.0,150.0,2.0,0.012259720908797407,10.0,15.0,27.012259720908794,60.0,ASSUMED_FOR_DEPLOYMENT_SCENARIO,87.01225972090879,False,True,0.0,47.987740279091206,True,UNKNOWN,OUTSIDE_WINDOW_OR_UNCONSTRAINED,Lee D is ambient; partition/activation/poly are analogue/ASSUMED; trigger arrival is operational ASSUMED_FOR_DEPLOYMENT_SCENARIO; front dispersion ASSUMED_FOR_SENSITIVITY ±5/10/15 min.,False,False,False
100.0,stokes_einstein,stokes_einstein,1.0,150.0,2.0,0.025019838589382466,10.0,15.0,27.025019838589383,0.0,ASSUMED_FOR_DEPLOYMENT_SCENARIO,27.025019838589383,True,True,0.0,47.97498016141061,True,UNKNOWN,PLAUSIBLE_WITH_EXTRAPOLATED_D,Lee D is ambient; partition/activation/poly are analogue/ASSUMED; trigger arrival is operational ASSUMED_FOR_DEPLOYMENT_SCENARIO; front dispersion ASSUMED_FOR_SENSITIVITY ±5/10/15 min.,False,False,False
100.0,stokes_einstein,stokes_einstein,1.0,150.0,2.0,0.025019838589382466,10.0,15.0,27.025019838589383,5.0,ASSUMED_FOR_DEPLOYMENT_SCENARIO,32.02501983858938,True,True,0.0,47.97498016141061,True,UNKNOWN,PLAUSIBLE_WITH_EXTRAPOLATED_D,Lee D is ambient; partition/activation/poly are analogue/ASSUMED; trigger arrival is operational ASSUMED_FOR_DEPLOYMENT_SCENARIO; front dispersion ASSUMED_FOR_SENSITIVITY ±5/10/15 min.,True,False,False
100.0,stokes_einstein,stokes_einstein,1.0,150.0,2.0,0.025019838589382466,10.0,15.0,27.025019838589383,10.0,ASSUMED_FOR_DEPLOYMENT_SCENARIO,37.02501983858938,True,True,0.0,47.97498016141061,True,UNKNOWN,PLAUSIBLE_WITH_EXTRAPOLATED_D,Lee D is ambient; partition/activation/poly are analogue/ASSUMED; trigger arrival is operational ASSUMED_FOR_DEPLOYMENT_SCENARIO; front dispersion ASSUMED_FOR_SENSITIVITY ±5/10/15 min.,True,True,False
100.0,stokes_einstein,stokes_einstein,1.0,150.0,2.0,0.025019838589382466,10.0,15.0,27.025019838589383,15.0,ASSUMED_FOR_DEPLOYMENT_SCENARIO,42.02501983858938,True,True,0.0,47.97498016141061,True,UNKNOWN,PLAUSIBLE_WITH_EXTRAPOLATED_D,Lee D is ambient; partition/activation/poly are analogue/ASSUMED; trigger arrival is operational ASSUMED_FOR_DEPLOYMENT_SCENARIO; front dispersion ASSUMED_FOR_SENSITIVITY ±5/10/15 min.,True,True,True
100.0,stokes_einstein,stokes_einstein,1.0,150.0,2.0,0.025019838589382466,10.0,15.0,27.025019838589383,20.0,ASSUMED_FOR_DEPLOYMENT_SCENARIO,47.02501983858938,True,True,0.0,47.97498016141061,True,UNKNOWN,PLAUSIBLE_WITH_EXTRAPOLATED_D,Lee D is ambient; partition/activation/poly are analogue/ASSUMED; trigger arrival is operational ASSUMED_FOR_DEPLOYMENT_SCENARIO; front dispersion ASSUMED_FOR_SENSITIVITY ±5/10/15 min.,True,True,True
100.0,stokes_einstein,stokes_einstein,1.0,150.0,2.0,0.025019838589382466,10.0,15.0,27.025019838589383,25.0,ASSUMED_FOR_DEPLOYMENT_SCENARIO,52.02501983858938,True,True,0.0,47.97498016141061,True,UNKNOWN,PLAUSIBLE_WITH_EXTRAPOLATED_D,Lee D is ambient; partition/activation/poly are analogue/ASSUMED; trigger arrival is operational ASSUMED_FOR_DEPLOYMENT_SCENARIO; front dispersion ASSUMED_FOR_SENSITIVITY ±5/10/15 min.,True,True,True
100.0,stokes_einstein,stokes_einstein,1.0,150.0,2.0,0.025019838589382466,10.0,15.0,27.025019838589383,30.0,ASSUMED_FOR_DEPLOYMENT_SCENARIO,57.02501983858938,True,True,0.0,47.97498016141061,True,UNKNOWN,PLAUSIBLE_WITH_EXTRAPOLATED_D,Lee D is ambient; partition/activation/poly are analogue/ASSUMED; trigger arrival is operational ASSUMED_FOR_DEPLOYMENT_SCENARIO; front dispersion ASSUMED_FOR_SENSITIVITY ±5/10/15 min.,True,True,True
100.0,stokes_einstein,stokes_einstein,1.0,150.0,2.0,0.025019838589382466,10.0,15.0,27.025019838589383,35.0,ASSUMED_FOR_DEPLOYMENT_SCENARIO,62.02501983858938,True,True,0.0,47.97498016141061,True,UNKNOWN,PLAUSIBLE_WITH_EXTRAPOLATED_D,Lee D is ambient; partition/activation/poly are analogue/ASSUMED; trigger arrival is operational ASSUMED_FOR_DEPLOYMENT_SCENARIO; front dispersion ASSUMED_FOR_SENSITIVITY ±5/10/15 min.,True,True,False
100.0,stokes_einstein,stokes_einstein,1.0,150.0,2.0,0.025019838589382466,10.0,15.0,27.025019838589383,40.0,ASSUMED_FOR_DEPLOYMENT_SCENARIO,67.02501983858937,True,True,0.0,47.97498016141061,True,UNKNOWN,PLAUSIBLE_WITH_EXTRAPOLATED_D,Lee D is ambient; partition/activation/poly are analogue/ASSUMED; trigger arrival is operational ASSUMED_FOR_DEPLOYMENT_SCENARIO; front dispersion ASSUMED_FOR_SENSITIVITY ±5/10/15 min.,True,False,False
100.0,stokes_einstein,stokes_einstein,1.0,150.0,2.0,0.025019838589382466,10.0,15.0,27.025019838589383,45.0,ASSUMED_FOR_DEPLOYMENT_SCENARIO,72.02501983858937,True,True,0.0,47.97498016141061,True,UNKNOWN,PLAUSIBLE_WITH_EXTRAPOLATED_D,Lee D is ambient; partition/activation/poly are analogue/ASSUMED; trigger arrival is operational ASSUMED_FOR_DEPLOYMENT_SCENARIO; front dispersion ASSUMED_FOR_SENSITIVITY ±5/10/15 min.,False,False,False
100.0,stokes_einstein,stokes_einstein,1.0,150.0,2.0,0.025019838589382466,10.0,15.0,27.025019838589383,50.0,ASSUMED_FOR_DEPLOYMENT_SCENARIO,77.02501983858937,False,True,0.0,47.97498016141061,True,UNKNOWN,OUTSIDE_WINDOW_OR_UNCONSTRAINED,Lee D is ambient; partition/activation/poly are analogue/ASSUMED; trigger arrival is operational ASSUMED_FOR_DEPLOYMENT_SCENARIO; front dispersion ASSUMED_FOR_SENSITIVITY ±5/10/15 min.,False,False,False
100.0,stokes_einstein,stokes_einstein,1.0,150.0,2.0,0.025019838589382466,10.0,15.0,27.025019838589383,55.0,ASSUMED_FOR_DEPLOYMENT_SCENARIO,82.02501983858937,False,True,0.0,47.97498016141061,True,UNKNOWN,OUTSIDE_WINDOW_OR_UNCONSTRAINED,Lee D is ambient; partition/activation/poly are analogue/ASSUMED; trigger arrival is operational ASSUMED_FOR_DEPLOYMENT_SCENARIO; front dispersion ASSUMED_FOR_SENSITIVITY ±5/10/15 min.,False,False,False
100.0,stokes_einstein,stokes_einstein,1.0,150.0,2.0,0.025019838589382466,10.0,15.0,27.025019838589383,60.0,ASSUMED_FOR_DEPLOYMENT_SCENARIO,87.02501983858937,False,True,0.0,47.97498016141061,True,UNKNOWN,OUTSIDE_WINDOW_OR_UNCONSTRAINED,Lee D is ambient; partition/activation/poly are analogue/ASSUMED; trigger arrival is operational ASSUMED_FOR_DEPLOYMENT_SCENARIO; front dispersion ASSUMED_FOR_SENSITIVITY ±5/10/15 min.,False,False,False
150.0,stokes_einstein,stokes_einstein,1.0,150.0,2.0,0.05629463682611054,10.0,15.0,27.05629463682611,0.0,ASSUMED_FOR_DEPLOYMENT_SCENARIO,27.05629463682611,True,True,0.0,47.94370536317389,True,UNKNOWN,PLAUSIBLE_WITH_EXTRAPOLATED_D,Lee D is ambient; partition/activation/poly are analogue/ASSUMED; trigger arrival is operational ASSUMED_FOR_DEPLOYMENT_SCENARIO; front dispersion ASSUMED_FOR_SENSITIVITY ±5/10/15 min.,False,False,False
150.0,stokes_einstein,stokes_einstein,1.0,150.0,2.0,0.05629463682611054,10.0,15.0,27.05629463682611,5.0,ASSUMED_FOR_DEPLOYMENT_SCENARIO,32.05629463682611,True,True,0.0,47.94370536317389,True,UNKNOWN,PLAUSIBLE_WITH_EXTRAPOLATED_D,Lee D is ambient; partition/activation/poly are analogue/ASSUMED; trigger arrival is operational ASSUMED_FOR_DEPLOYMENT_SCENARIO; front dispersion ASSUMED_FOR_SENSITIVITY ±5/10/15 min.,True,False,False
150.0,stokes_einstein,stokes_einstein,1.0,150.0,2.0,0.05629463682611054,10.0,15.0,27.05629463682611,10.0,ASSUMED_FOR_DEPLOYMENT_SCENARIO,37.05629463682611,True,True,0.0,47.94370536317389,True,UNKNOWN,PLAUSIBLE_WITH_EXTRAPOLATED_D,Lee D is ambient; partition/activation/poly are analogue/ASSUMED; trigger arrival is operational ASSUMED_FOR_DEPLOYMENT_SCENARIO; front dispersion ASSUMED_FOR_SENSITIVITY ±5/10/15 min.,True,True,False
150.0,stokes_einstein,stokes_einstein,1.0,150.0,2.0,0.05629463682611054,10.0,15.0,27.05629463682611,15.0,ASSUMED_FOR_DEPLOYMENT_SCENARIO,42.05629463682611,True,True,0.0,47.94370536317389,True,UNKNOWN,PLAUSIBLE_WITH_EXTRAPOLATED_D,Lee D is ambient; partition/activation/poly are analogue/ASSUMED; trigger arrival is operational ASSUMED_FOR_DEPLOYMENT_SCENARIO; front dispersion ASSUMED_FOR_SENSITIVITY ±5/10/15 min.,True,True,True
150.0,stokes_einstein,stokes_einstein,1.0,150.0,2.0,0.05629463682611054,10.0,15.0,27.05629463682611,20.0,ASSUMED_FOR_DEPLOYMENT_SCENARIO,47.05629463682611,True,True,0.0,47.94370536317389,True,UNKNOWN,PLAUSIBLE_WITH_EXTRAPOLATED_D,Lee D is ambient; partition/activation/poly are analogue/ASSUMED; trigger arrival is operational ASSUMED_FOR_DEPLOYMENT_SCENARIO; front dispersion ASSUMED_FOR_SENSITIVITY ±5/10/15 min.,True,True,True
150.0,stokes_einstein,stokes_einstein,1.0,150.0,2.0,0.05629463682611054,10.0,15.0,27.05629463682611,25.0,ASSUMED_FOR_DEPLOYMENT_SCENARIO,52.05629463682611,True,True,0.0,47.94370536317389,True,UNKNOWN,PLAUSIBLE_WITH_EXTRAPOLATED_D,Lee D is ambient; partition/activation/poly are analogue/ASSUMED; trigger arrival is operational ASSUMED_FOR_DEPLOYMENT_SCENARIO; front dispersion ASSUMED_FOR_SENSITIVITY ±5/10/15 min.,True,True,True
150.0,stokes_einstein,stokes_einstein,1.0,150.0,2.0,0.05629463682611054,10.0,15.0,27.05629463682611,30.0,ASSUMED_FOR_DEPLOYMENT_SCENARIO,57.05629463682611,True,True,0.0,47.94370536317389,True,UNKNOWN,PLAUSIBLE_WITH_EXTRAPOLATED_D,Lee D is ambient; partition/activation/poly are analogue/ASSUMED; trigger arrival is operational ASSUMED_FOR_DEPLOYMENT_SCENARIO; front dispersion ASSUMED_FOR_SENSITIVITY ±5/10/15 min.,True,True,True
150.0,stokes_einstein,stokes_einstein,1.0,150.0,2.0,0.05629463682611054,10.0,15.0,27.05629463682611,35.0,ASSUMED_FOR_DEPLOYMENT_SCENARIO,62.05629463682611,True,True,0.0,47.94370536317389,True,UNKNOWN,PLAUSIBLE_WITH_EXTRAPOLATED_D,Lee D is ambient; partition/activation/poly are analogue/ASSUMED; trigger arrival is operational ASSUMED_FOR_DEPLOYMENT_SCENARIO; front dispersion ASSUMED_FOR_SENSITIVITY ±5/10/15 min.,True,True,False
150.0,stokes_einstein,stokes_einstein,1.0,150.0,2.0,0.05629463682611054,10.0,15.0,27.05629463682611,40.0,ASSUMED_FOR_DEPLOYMENT_SCENARIO,67.05629463682611,True,True,0.0,47.94370536317389,True,UNKNOWN,PLAUSIBLE_WITH_EXTRAPOLATED_D,Lee D is ambient; partition/activation/poly are analogue/ASSUMED; trigger arrival is operational ASSUMED_FOR_DEPLOYMENT_SCENARIO; front dispersion ASSUMED_FOR_SENSITIVITY ±5/10/15 min.,True,False,False
150.0,stokes_einstein,stokes_einstein,1.0,150.0,2.0,0.05629463682611054,10.0,15.0,27.05629463682611,45.0,ASSUMED_FOR_DEPLOYMENT_SCENARIO,72.05629463682611,True,True,0.0,47.94370536317389,True,UNKNOWN,PLAUSIBLE_WITH_EXTRAPOLATED_D,Lee D is ambient; partition/activation/poly are analogue/ASSUMED; trigger arrival is operational ASSUMED_FOR_DEPLOYMENT_SCENARIO; front dispersion ASSUMED_FOR_SENSITIVITY ±5/10/15 min.,False,False,False
150.0,stokes_einstein,stokes_einstein,1.0,150.0,2.0,0.05629463682611054,10.0,15.0,27.05629463682611,50.0,ASSUMED_FOR_DEPLOYMENT_SCENARIO,77.05629463682611,False,True,0.0,47.94370536317389,True,UNKNOWN,OUTSIDE_WINDOW_OR_UNCONSTRAINED,Lee D is ambient; partition/activation/poly are analogue/ASSUMED; trigger arrival is operational ASSUMED_FOR_DEPLOYMENT_SCENARIO; front dispersion ASSUMED_FOR_SENSITIVITY ±5/10/15 min.,False,False,False
150.0,stokes_einstein,stokes_einstein,1.0,150.0,2.0,0.05629463682611054,10.0,15.0,27.05629463682611,55.0,ASSUMED_FOR_DEPLOYMENT_SCENARIO,82.05629463682611,False,True,0.0,47.94370536317389,True,UNKNOWN,OUTSIDE_WINDOW_OR_UNCONSTRAINED,Lee D is ambient; partition/activation/poly are analogue/ASSUMED; trigger arrival is operational ASSUMED_FOR_DEPLOYMENT_SCENARIO; front dispersion ASSUMED_FOR_SENSITIVITY ±5/10/15 min.,False,False,False
150.0,stokes_einstein,stokes_einstein,1.0,150.0,2.0,0.05629463682611054,10.0,15.0,27.05629463682611,60.0,ASSUMED_FOR_DEPLOYMENT_SCENARIO,87.05629463682611,False,True,0.0,47.94370536317389,True,UNKNOWN,OUTSIDE_WINDOW_OR_UNCONSTRAINED,Lee D is ambient; partition/activation/poly are analogue/ASSUMED; trigger arrival is operational ASSUMED_FOR_DEPLOYMENT_SCENARIO; front dispersion ASSUMED_FOR_SENSITIVITY ±5/10/15 min.,False,False,False
200.0,stokes_einstein,stokes_einstein,1.0,150.0,2.0,0.10007935435752986,10.0,15.0,27.10007935435753,0.0,ASSUMED_FOR_DEPLOYMENT_SCENARIO,27.10007935435753,True,True,0.0,47.89992064564247,True,UNKNOWN,PLAUSIBLE_WITH_EXTRAPOLATED_D,Lee D is ambient; partition/activation/poly are analogue/ASSUMED; trigger arrival is operational ASSUMED_FOR_DEPLOYMENT_SCENARIO; front dispersion ASSUMED_FOR_SENSITIVITY ±5/10/15 min.,False,False,False
200.0,stokes_einstein,stokes_einstein,1.0,150.0,2.0,0.10007935435752986,10.0,15.0,27.10007935435753,5.0,ASSUMED_FOR_DEPLOYMENT_SCENARIO,32.100079354357526,True,True,0.0,47.89992064564247,True,UNKNOWN,PLAUSIBLE_WITH_EXTRAPOLATED_D,Lee D is ambient; partition/activation/poly are analogue/ASSUMED; trigger arrival is operational ASSUMED_FOR_DEPLOYMENT_SCENARIO; front dispersion ASSUMED_FOR_SENSITIVITY ±5/10/15 min.,True,False,False
200.0,stokes_einstein,stokes_einstein,1.0,150.0,2.0,0.10007935435752986,10.0,15.0,27.10007935435753,10.0,ASSUMED_FOR_DEPLOYMENT_SCENARIO,37.100079354357526,True,True,0.0,47.89992064564247,True,UNKNOWN,PLAUSIBLE_WITH_EXTRAPOLATED_D,Lee D is ambient; partition/activation/poly are analogue/ASSUMED; trigger arrival is operational ASSUMED_FOR_DEPLOYMENT_SCENARIO; front dispersion ASSUMED_FOR_SENSITIVITY ±5/10/15 min.,True,True,False
